municipio,ext_pov,landgini,occs,logarea,logfam,logpop
Campo Maior,39.83000183105469,0.7310670018196106,1,7.417220115661621,5.193012237548828,11.18799877166748
Canto do Buriti,60.77000045776367,0.852378249168396,6,8.393758773803711,5.7807745933532715,10.210604667663574
Capitão de Campos,65.01000213623047,0.6619911193847656,0,6.282827377319336,-4.605170249938965,9.226311683654785
Caracol,66.01000213623047,0.7872704863548279,0,6.113903522491455,-4.605170249938965,9.37619400024414
Castelo do Piauí,51.40999984741211,0.7639098763465881,0,7.717262268066406,-4.605170249938965,10.266183853149414
Cocal,66.68000030517578,0.6306796669960022,0,6.822850704193115,-4.605170249938965,10.203185081481934
Conceição do Canindé,69.98999786376953,0.6137316823005676,0,6.77376651763916,-4.605170249938965,8.9397125244140625
Corrente,53.86000061035156,0.7316226363182068,0,8.021552085876465,-4.605170249938965,10.125189781188965
Cristalândia do Piauí,70.80000305175781,0.6072620153427124,0,7.116231918334961,-4.605170249938965,8.693328857421875
Cristino Castro,55.61000061035156,0.8889429569244385,0,7.668327331542969,-4.605170249938965,9.309370994567871
Curimatá,63.90999984741211,0.6547564268112183,0,7.774393558502197,-4.605170249938965,9.458215713500977
Demerval Lobão,47.83000183105469,0.6839533448219299,0,5.434158802032471,-4.605170249938965,9.410665512084961
Dirceu Arcoverde,58.939998626708984,0.5465681552886963,0,6.942349910736084,-4.605170249938965,9.300911903381348
Dom Expedito Lopes,48.33000183105469,0.6449450850486755,0,5.242276191711426,-4.605170249938965,8.528726577758789
Domingos Mourão,66.94000244140625,0.6287444829940796,0,6.729226589202881,-4.605170249938965,8.360071182250977
Dom Inocêncio,65.62999725341797,0.578230619430542,0,8.126547813415527,-4.605170249938965,9.104090690612793
Elesbão Veloso,59.43000030517578,0.7006416320800781,0,7.187959671020508,-4.605170249938965,9.719624519348145
Eliseu Martins,63.18000030517578,0.7065230011940002,0,6.929516792297363,-4.605170249938965,9.0763521194458
Esperantina,58.439998626708984,0.6237984299659729,2,6.831414222717285,5.634825229644775,10.485870361328125
Flores do Piauí,67.37999725341797,0.48881983757019043,0,6.954066276550293,-4.605170249938965,8.486734390258789
Floriano,30.739999771118164,0.8049461245536804,2,8.132617950439453,4.477450370788574,10.849220275878906
Francinópolis,63.209999084472656,0.5990430116653442,0,5.547908306121826,-4.605170249938965,8.577535629272461
Francisco Ayres,54.56999969482422,0.8390228748321533,0,6.440946578979492,-4.605170249938965,8.522777557373047
Francisco Santos,43.31999969482422,0.6620298027992249,1,6.339300632476807,4.521897315979004,8.8606414794921875
Fronteiras,53.08000183105469,0.5162343978881836,0,6.667465686798096,-4.605170249938965,9.601165771484375
Gilbués,57.130001068115234,0.8020480871200562,0,8.157485008239746,-4.605170249938965,9.207536697387695
Hugo Napoleão,66,0.46845731139183044,0,5.631211757659912,-4.605170249938965,8.197813987731934
Inhuma,55.439998626708984,0.671013355255127,0,6.934786796569824,-4.605170249938965,9.486000061035156
Ipiranga do Piauí,55.22999954223633,0.7107113599777222,0,6.190725326538086,-4.605170249938965,8.925986289978027
Isaías Coelho,75.75,0.7255000472068787,0,6.611368656158447,-4.605170249938965,8.940759658813477
Itainópolis,65.6500015258789,0.7092105746269226,0,6.662877082824707,-4.605170249938965,9.510889053344727
Itaueira,67.55000305175781,0.7665537595748901,0,7.852088928222656,-4.605170249938965,9.30646800994873
Jaicós,63.790000915527344,0.5477133989334106,0,6.790322303771973,-4.605170249938965,10.265731811523438
Jerumenha,50.88999938964844,0.8976960182189941,0,7.434847831726074,-4.605170249938965,9.005036354064941
Joaquim Pires,76.19000244140625,0.62996506690979,0,6.63686466217041,-4.605170249938965,9.590761184692383
José de Freitas,60.869998931884766,0.6687929630279541,5,7.402390480041504,5.78385591506958,10.290483474731445
Landri Sales,48.099998474121094,0.7854166626930237,0,7.106852054595947,-4.605170249938965,8.6448822021484375
Luís Correia,61.83000183105469,0.6667333841323853,0,6.981934547424316,-4.605170249938965,10.2693452835083
Luzilândia,67.25,0.6536598801612854,1,6.6010942459106445,6.3279547691345215,10.4916353225708
Manoel Emídio,73.66999816894531,0.8808475732803345,0,7.446585178375244,-4.605170249938965,8.824530601501465
Marcos Parente,57.36000061035156,0.6815391778945923,0,6.6204729080200195,-4.605170249938965,8.394121170043945
Matias Olímpio,72.94999694824219,0.5984575152397156,0,5.4604363441467285,-4.605170249938965,9.387481689453125
Miguel Alves,58.04999923706055,0.6711314916610718,0,7.257778167724609,-4.605170249938965,10.228428840637207
Miguel Leão,62.93000030517578,0.7865735292434692,0,4.609162330627441,-4.605170249938965,7.134093761444092
Monsenhor Gil,53.43000030517578,0.6696444749832153,0,6.326864719390869,-4.605170249938965,9.304376602172852
Monsenhor Hipólito,55.63999938964844,0.6056885123252869,0,5.927725791931152,-4.605170249938965,8.744487762451172
Monte Alegre do Piauí,61.27000045776367,0.754052460193634,0,7.729163646697998,-4.605170249938965,9.15334701538086
Nazaré do Piauí,68.5,0.6777881383895874,0,7.132497787475586,-4.605170249938965,8.965845108032227
Nossa Senhora dos Remédios,76.20999908447266,0.6295139193534851,0,5.830708980560303,-4.605170249938965,8.712265968322754
Novo Oriente do Piauí,58.529998779296875,0.6861908435821533,0,6.225943565368652,-4.605170249938965,8.881975173950195
Oeiras,46.68000030517578,0.74739837646484375,1,7.918992519378662,4.6052703857421875,10.856900215148926
Padre Marcos,68.1500015258789,0.5370804667472839,0,5.771752834320068,-4.605170249938965,9.837775230407715
Paes Landim,71.089996337890625,0.556464672088623,0,5.875211715698242,-4.605170249938965,8.600798606872559
Palmeira do Piauí,67.48999786376953,0.7792260646820068,0,7.678187370300293,-4.605170249938965,8.399535179138184
Palmeirais,67.62999725341797,0.5969839692115784,2,7.219275951385498,5.135857105255127,9.358328819274902
Parnaguá,66.98999786376953,0.8117461204528809,0,8.096421241760254,-4.605170249938965,9.446676254272461
Paulistana,56.060001373291016,0.5622813701629639,0,7.369978904724121,-4.605170249938965,10.569828987121582
Pedro II,63.41999816894531,0.7052252888679504,0,7.57916784286499,-4.605170249938965,10.687777519226074
Picos,29.3700008392334,0.7875068783760071,0,6.7086944580078125,-4.605170249938965,11.269694328308105
Pimenteiras,57.400001525878906,0.7032197713851929,0,8.42599868774414,-4.605170249938965,9.267477035522461
Pio IX,65.69999694824219,0.834703266620636,0,7.595085620880127,-4.605170249938965,9.688188552856445
Piracuruca,52.279998779296875,0.669732928276062,0,7.666128158569336,-4.605170249938965,10.346986770629883
Piripiri,50.47999954223633,0.7043986916542053,0,7.176254749298096,-4.605170249938965,11.053458213806152
Porto,69.08000183105469,0.6970914006233215,0,5.494706153869629,-4.605170249938965,9.56969165802002
Prata do Piauí,64.54000091552734,0.49136313796043396,0,5.220355987548828,-4.605170249938965,7.9047040939331055
Redenção do Gurguéia,65.589996337890625,0.8746384382247925,1,7.798686981201172,2.996232032775879,8.836664199829102
Regeneração,56.36000061035156,0.6471410989761353,0,7.1482672691345215,-4.605170249938965,9.929983139038086
Ribeiro Gonçalves,56.81999969482422,0.8309262990951538,0,8.277589797973633,-4.605170249938965,9.385385513305664
Rio Grande do Piauí,53.779998779296875,0.676176905632019,0,6.389065265655518,-4.605170249938965,9.189014434814453
Santa Cruz do Piauí,64.55000305175781,0.721327543258667,0,6.422110080718994,-4.605170249938965,9.179984092712402
Santa Filomena,65.7300033569336,0.8288268446922302,0,8.592523574829102,-4.605170249938965,8.63337516784668
Santa Luz,62.34000015258789,0.8758952617645264,0,7.012655735015869,-4.605170249938965,8.40245532989502
Santo Antônio de Lisboa,30.3700008392334,0.750573456287384,0,6.0085673332214355,-4.605170249938965,8.53168773651123
Santo Inácio do Piauí,60.04999923706055,0.6067546010017395,0,6.775251865386963,-4.605170249938965,8.634264945983887
São Félix do Piauí,62.86000061035156,0.6318373680114746,0,6.47481632232666,-4.605170249938965,8.619208335876465
São Francisco do Piauí,77.779998779296875,0.7712727785110474,0,7.264100074768066,-4.605170249938965,8.806124687194824
São Gonçalo do Piauí,34.119998931884766,0.6333643198013306,0,4.912654876708984,-4.605170249938965,8.556413650512695
São João da Canabrava,57.33000183105469,0.6371735334396362,0,6.365954875946045,-4.605170249938965,8.83039665222168
São João da Serra,73.88999938964844,0.6540133953094482,0,6.865995407104492,-4.605170249938965,8.8939847946167
São João do Piauí,51.5099983215332,0.7043551802635193,2,7.305725574493408,5.416144847869873,10.549857139587402
São José do Peixe,66.410003662109375,0.8103753924369812,0,7.222639083862305,-4.605170249938965,8.686767578125
São José do Piauí,56.65999984741211,0.7466161847114563,0,5.6619181632995605,-4.605170249938965,8.783395767211914
São Julião,50.880001068115234,0.536263108253479,0,5.6760687828063965,-4.605170249938965,9.182764053344727
São Miguel do Tapuio,74.29000091552734,0.7857424020767212,1,8.576518058776855,4.3821516036987305,10.119767189025879
São Pedro do Piauí,57.93000030517578,0.6697664260864258,0,6.268717288970947,-4.605170249938965,9.351840019226074
São Raimundo Nonato,39.66999816894531,0.7172841429710388,2,7.865878582000732,3.761432647705078,10.696660995483398
Simões,55.91999816894531,0.5495499968528748,0,7.006423473358154,-4.605170249938965,10.005456924438477
Simplício Mendes,52.790000915527344,0.729649007320404,0,7.216856479644775,-4.605170249938965,9.506808280944824
Socorro do Piauí,62.04999923706055,0.586824357509613,0,6.374342918395996,-4.605170249938965,8.569025993347168
União,63.47999954223633,0.7580019235610962,2,7.075132369995117,4.912728309631348,10.629295349121094
Uruçuí,56.33000183105469,0.821717381477356,2,9.057014465332031,5.087657928466797,9.674891471862793
Valença do Piauí,38.06999969482422,0.7632057666778564,0,7.204074859619141,-4.605170249938965,9.933046340942383
Várzea Grande,57.20000076293945,0.5649762749671936,0,5.426710605621338,-4.605170249938965,8.997023582458496
Abaiara,63.349998474121094,0.7919759154319763,0,5.2072978019714355,-4.605170249938965,8.973224639892578
Acarapé,46.68000030517578,0.8422625064849854,1,4.916324615478516,3.68912935256958,9.229260444641113
Acaraú,47.650001525878906,0.7068670988082886,1,6.732449054718018,4.7875752449035645,10.725577354431152
Acopiara,62.869998931884766,0.6014048457145691,0,7.739010810852051,-4.605170249938965,10.804847717285156
Aiuaba,74.62999725341797,0.733384370803833,0,7.812621116638184,-4.605170249938965,9.489410400390625
Alcântaras,66.08000183105469,0.656021773815155,0,4.904533863067627,-4.605170249938965,9.06021499633789
Altaneira,66.70999908447266,0.6108896136283875,0,4.467056751251221,-4.605170249938965,8.477620124816895
Alto Santo,45.11000061035156,0.8971570134162903,0,7.187581539154053,-4.605170249938965,9.518560409545898
Amontada,70.5999984741211,0.691270649433136,0,7.366382122039795,-4.605170249938965,10.133050918579102
Antonina do Norte,60.95000076293945,0.7388181686401367,2,5.524655818939209,4.12729549407959,8.534247398376465
Apuiarés,65.19000244140625,0.712075412273407,0,6.337002754211426,-4.605170249938965,9.16072940826416
Aquiraz,36.34000015258789,0.8457322120666504,0,6.17960262298584,-4.605170249938965,10.74300479888916
Aracati,42.939998626708984,0.8898515105247498,2,7.151485443115234,5.135857105255127,11.013484954833984
Aracoiaba,59.369998931884766,0.7369304895401001,0,6.442699432373047,-4.605170249938965,10.021626472473145
Araripe,69.25,0.779421865940094,0,6.949377059936523,-4.605170249938965,9.764742851257324
Aratuba,52.84000015258789,0.7636309266090393,0,5.059425354003906,-4.605170249938965,9.266531944274902
Arneiroz,71.339996337890625,0.6341214179992676,0,6.847898960113525,-4.605170249938965,8.907477378845215
Assaré,60.59000015258789,0.6325003504753113,0,7.027492046356201,-4.605170249938965,9.883794784545898
Aurora,65.55000305175781,0.6580192446708679,0,6.793690204620361,-4.605170249938965,10.106060981750488
Baixio,74.04000091552734,0.7383859753608704,0,4.954417705535889,-4.605170249938965,8.596373558044434
Banabuiú,64.779998779296875,0.675622284412384,0,7.1111040115356445,-4.605170249938965,9.572480201721191
Barbalha,50.34000015258789,0.8380594849586487,0,6.113461017608643,-4.605170249938965,10.556593894958496
Barreira,47.38999938964844,0.8037184476852417,0,5.430660724639893,-4.605170249938965,9.599608421325684
Barro,59.91999816894531,0.6727759838104248,0,6.5479326248168945,-4.605170249938965,9.87173843383789
Barroquinha,66.089996337890625,0.8278117775917053,0,5.907811164855957,-4.605170249938965,9.467227935791016
Baturité,42.95000076293945,0.7238287329673767,0,5.850188732147217,-4.605170249938965,10.20902156829834
Beberibe,45.11000061035156,0.8664915561676025,2,7.3944315910339355,4.976802825927734,10.513279914855957
Bela Cruz,55.91999816894531,0.7995683550834656,0,6.74087381362915,-4.605170249938965,10.164543151855469
Boa Viagem,63.5,0.6005222797393799,0,7.91480016708374,-4.605170249938965,10.777246475219727
Brejo Santo,52.2599983215332,0.7723857760429382,0,6.5283966064453125,-4.605170249938965,10.425875663757324
Camocim,51.22999954223633,0.6693117618560791,0,7.054018020629883,-4.605170249938965,10.840267181396484
Campos Sales,52.4900016784668,0.833852231502533,0,6.996772766113281,-4.605170249938965,10.055436134338379
Canindé,50.06999969482422,0.7194762229919434,5,8.072591781616211,6.1570000648498535,11.032095909118652
Capistrano,57.15999984741211,0.6389609575271606,0,5.230573654174805,-4.605170249938965,9.65239429473877
Caridade,55.630001068115234,0.7293633222579956,0,6.674182415008545,-4.605170249938965,9.42802906036377
Cariré,58.22999954223633,0.7080598473548889,0,6.566953659057617,-4.605170249938965,9.783971786499023
Caririaçu,67.48999786376953,0.7241548299789429,2,6.537415981292725,4.7875752449035645,9.967307090759277
Cariús,62.91999816894531,0.7207892537117004,0,6.962148666381836,-4.605170249938965,9.774004936218262
Carnaubal,64.81999969482422,0.7738921642303467,0,5.677438735961914,-4.605170249938965,9.519661903381348
Cascavel,46.060001373291016,0.8312546610832214,14,6.709792137145996,7.696671485900879,10.747358322143555
Catarina,46.63999938964844,0.6603002548217773,0,6.366641998291016,-4.605170249938965,9.387146949768066
Caucaia,30.040000915527344,0.8596382737159729,1,7.0864033699035645,4.6052703857421875,12.014300346374512
Cedro,58.650001525878906,0.5831778049468994,0,6.520326614379883,-4.605170249938965,10.040201187133789
Chaval,62.34000015258789,0.5601375102996826,0,5.513025283813477,-4.605170249938965,9.2648286819458
Chorozinho,40.02000045776367,0.9318053722381592,3,5.731073379516602,5.560719966888428,9.648078918457031
Coreaú,52.349998474121094,0.5967140197753906,0,6.703187942504883,-4.605170249938965,9.773663520812988
Crateús,45.04999923706055,0.7069923877716064,0,7.93723201751709,-4.605170249938965,11.107240676879883
Crato,39.08000183105469,0.7884266972541809,1,7.0188493728637695,5.298367500305176,11.413314819335938
Croatá,73.05000305175781,0.7393296360969543,0,5.947251319885254,-4.605170249938965,9.608041763305664
Cruz,39.650001525878906,0.7039920091629028,0,5.796361446380615,-4.605170249938965,9.90837574005127
Deputado Irapuan Pinheiro,57.970001220703125,0.5380125045776367,0,6.233625888824463,-4.605170249938965,9.04085636138916
Ererê,72.04000091552734,0.668626606464386,0,5.777652263641357,-4.605170249938965,8.769818305969238
Farias Brito,64.36000061035156,0.6267695426940918,0,6.167097091674805,-4.605170249938965,9.777073860168457
Forquilha,48.63999938964844,0.6589221954345703,0,6.307004928588867,-4.605170249938965,9.632006645202637
Frecheirinha,57.900001525878906,0.726318895816803,0,4.923624038696289,-4.605170249938965,9.180293083190918
General Sampaio,66.79000091552734,0.5085543990135193,0,5.219815254211426,-4.605170249938965,8.6242523193359375
Graça,77.0199966430664,0.560207724571228,0,5.565669059753418,-4.605170249938965,9.572549819946289
Granja,61.27000045776367,0.7464560270309448,0,7.902857303619385,-4.605170249938965,10.633472442626953
Granjeiro,73.30999755859375,0.6036796569824219,0,4.595119953155518,-4.605170249938965,8.464425086975098
Groaíras,49.540000915527344,0.5986539721488953,0,5.050497055053711,-4.605170249938965,8.997023582458496
Guaiúba,40.38999938964844,0.7025535702705383,0,5.603225231170654,-4.605170249938965,9.773492813110352
Guaraciaba do Norte,60.43000030517578,0.7066676020622253,0,6.286184310913086,-4.605170249938965,10.31929874420166
Guaramiranga,51.790000915527344,0.8683359026908875,0,4.678420543670654,-4.605170249938965,8.574140548706055
Hidrolândia,65.06999969482422,0.7010931372642517,0,6.886327266693115,-4.605170249938965,9.792555809020996
Horizonte,33.959999084472656,0.8816418647766113,0,5.256974220275879,-4.605170249938965,9.813727378845215
Ibaretama,62.22999954223633,0.7470232844352722,0,6.7121052742004395,-4.605170249938965,9.328390121459961
Ibiapina,63.540000915527344,0.7481933236122131,0,5.908354759216309,-4.605170249938965,9.905035972595215
Ibicuitinga,55.16999816894531,0.72376948595047,0,5.941749095916748,-4.605170249938965,9.059285163879395
Icapuí,33.31999969482422,0.8848631978034973,0,6.062388896942139,-4.605170249938965,9.522300720214844
Icó,56.4900016784668,0.6932803988456726,1,7.568792343139648,4.3821516036987305,11.009836196899414
Iguatu,34.720001220703125,0.6579315662384033,0,6.949472904205322,-4.605170249938965,11.233859062194824
Independência,54.09000015258789,0.6459242105484009,0,8.064070701599121,-4.605170249938965,10.0871000289917
Ipaporanga,64.76000213623047,0.641728401184082,0,6.471418380737305,-4.605170249938965,9.291828155517578
Ipaumirim,66.779998779296875,0.7135719656944275,1,5.656691074371338,3.9320216178894043,9.331141471862793
Ipu,59.5,0.7126153707504272,0,6.455198764801025,-4.605170249938965,10.482597351074219
Ipueiras,61.31999969482422,0.6675505042076111,0,7.031476020812988,-4.605170249938965,10.465928077697754
Iracema,52.72999954223633,0.74106764793396,0,6.646390438079834,-4.605170249938965,9.547883033752441
Irauçuba,61.029998779296875,0.7342466115951538,0,7.2333831787109375,-4.605170249938965,9.750044822692871
Itaiçaba,53.13999938964844,0.8304702639579773,1,5.481472015380859,3.68912935256958,8.648396492004395
Itapagé,45.75,0.7504239678382874,0,5.988961219787598,-4.605170249938965,10.423619270324707
Itapipoca,62.66999816894531,0.7119660973548889,1,7.083052158355713,3.68912935256958,11.25497055053711
Itapiúna,66.5199966430664,0.6008423566818237,0,6.385025978088379,-4.605170249938965,9.4614105224609375
Itarema,62.349998474121094,0.8660817742347717,0,6.604485511779785,-4.605170249938965,10.148314476013184
Itatira,65.30999755859375,0.648161768913269,1,6.6074604988098145,3.0914969444274902,9.536256790161133
Jaguaretama,56.540000915527344,0.6545038223266602,0,7.534121513366699,-4.605170249938965,9.774517059326172
Jaguaribara,47.130001068115234,0.7003308534622192,0,6.389569282531738,-4.605170249938965,8.951310157775879
Jaguaribe,52.650001525878906,0.7537215948104858,0,7.50785493850708,-4.605170249938965,10.38405990600586
Jaguaruana,42,0.7760090231895447,1,6.615261554718018,5.298367500305176,10.162654876708984
Jardim,58.61000061035156,0.7654678821563721,6,6.216406345367432,6.875242233276367,10.084307670593262
Jati,60.459999084472656,0.7060688734054565,0,5.850764751434326,-4.605170249938965,8.83389949798584
Jucás,67.73999786376953,0.6347375512123108,0,6.846624374389648,-4.605170249938965,9.95702838897705
Lavras da Mangabeira,61.06999969482422,0.717064619064331,0,6.9010329246521,-4.605170249938965,10.333678245544434
Limoeiro do Norte,34.33000183105469,0.7858046293258667,1,6.647688388824463,5.298367500305176,10.638256072998047
Madalena,68.29000091552734,0.7134582996368408,2,7.011394500732422,5.768352031707764,9.446202278137207
Maranguape,40.619998931884766,0.8062219619750977,0,6.484329700469971,-4.605170249938965,11.180315971374512
Marco,57.029998779296875,0.7997023463249207,0,6.369558334350586,-4.605170249938965,9.938081741333008
Martinópole,56,0.6731892824172974,0,5.582744121551514,-4.605170249938965,8.771369934082031
Massapê,51.540000915527344,0.7252728939056396,1,6.279271602630615,3.2962071895599365,10.072766304016113
Mauriti,66.62000274658203,0.7278099060058594,0,6.9522504806518555,-4.605170249938965,10.522799491882324
Meruoca,61.75,0.6538367867469788,0,5.046002388000488,-4.605170249938965,9.253973960876465
Milagres,56.06999969482422,0.7450118660926819,0,6.430525779724121,-4.605170249938965,10.093570709228516
Milhã,70.19000244140625,0.5905492305755615,0,6.263779163360596,-4.605170249938965,9.394244194030762
Miraíma,70.30000305175781,0.7339282631874084,0,6.641312599182129,-4.605170249938965,9.215526580810547
Missão Velha,57.22999954223633,0.7746509313583374,0,6.280208587646484,-4.605170249938965,10.282882690429688
Mombaça,70.660003662109375,0.5410608053207397,1,7.656384468078613,5.298367500305176,10.6172456741333
Monsenhor Tabosa,73.37000274658203,0.7306305170059204,2,6.777304649353027,5.393672943115234,9.650335311889648
Morada Nova,50.209999084472656,0.709065318107605,0,7.936159610748291,-4.605170249938965,10.983799934387207
Moraújo,47.90999984741211,0.7002602219581604,0,6.154858112335205,-4.605170249938965,8.7438507080078125
Morrinhos,63.099998474121094,0.6553571224212646,3,6.0019097328186035,5.991489410400391,9.583695411682129
Mucambo,58.81999969482422,0.7655453085899353,0,5.481472015380859,-4.605170249938965,9.388653755187988
Mulungu,46.63999938964844,0.7870777249336243,0,4.642466068267822,-4.605170249938965,8.967248916625977
Nova Olinda,62.31999969482422,0.7383922338485718,0,5.6722917556762695,-4.605170249938965,9.337325096130371
Nova Russas,59.119998931884766,0.7204651236534119,0,6.6085405349731445,-4.605170249938965,10.540910720825195
Novo Oriente,60.25,0.6391102075576782,0,6.857619285583496,-4.605170249938965,10.178008079528809
Ocara,64.93000030517578,0.7872804403305054,6,6.653120994567871,5.7268805503845215,9.894850730895996
Orós,54,0.6711260676383972,0,6.394760608673096,-4.605170249938965,9.999433517456055
Pacajus,32.31999969482422,0.8669288754463196,0,5.488524436950684,-4.605170249938965,10.36722183227539
Pacoti,47.880001068115234,0.7775796055793762,0,4.548599720001221,-4.605170249938965,9.2202911376953125
Pacujá,47.470001220703125,0.7291138768196106,0,4.186619758605957,-4.605170249938965,8.518392562866211
Palhano,64.4800033569336,0.7531528472900391,0,6.084043502807617,-4.605170249938965,8.980423927307129
Palmácia,45.16999816894531,0.8129644989967346,0,5.015954494476318,-4.605170249938965,9.23366641998291
Paracuru,46.34000015258789,0.8559468984603882,1,5.692384243011475,2.565718173980713,9.949511528015137
Paraipaba,41.34000015258789,0.8239692449569702,0,5.749711513519287,-4.605170249938965,9.892982482910156
Parambu,52.90999984741211,0.7081668972969055,0,7.7997941970825195,-4.605170249938965,10.311582565307617
Paramoti,62.880001068115234,0.6261803507804871,0,6.243778228759766,-4.605170249938965,9.254070281982422
Pedra Branca,65.75,0.607558012008667,0,7.162552356719971,-4.605170249938965,10.56617546081543
Penaforte,64.19999694824219,0.6400312185287476,0,5.182345390319824,-4.605170249938965,8.76950740814209
Pentecoste,50.52000045776367,0.6708148717880249,0,7.2093400955200195,-4.605170249938965,10.381335258483887
Pereiro,75.79000091552734,0.7044342756271362,0,6.047608375549316,-4.605170249938965,9.601841926574707
Pindoretama,39.34000015258789,0.8327353000640869,0,4.326777935028076,-4.605170249938965,9.4288330078125
Piquet Carneiro,60.15999984741211,0.519241213798523,0,6.363200664520264,-4.605170249938965,9.480138778686523
Pires Ferreira,67.43000030517578,0.6261651515960693,0,5.511410713195801,-4.605170249938965,9.156095504760742
Poranga,68.7300033569336,0.7512760758399963,0,5.5110063552856445,-4.605170249938965,9.310818672180176
Porteiras,61.630001068115234,0.8192937970161438,0,5.24807596206665,-4.605170249938965,9.61760425567627
Potengi,68.779998779296875,0.595211923122406,0,5.812636852264404,-4.605170249938965,9.00552749633789
Potiretama,67.20999908447266,0.7737770080566406,0,6.204961776733398,-4.605170249938965,8.662850379943848
Quiterianópolis,82.160003662109375,0.5635161995887756,0,6.974853038787842,-4.605170249938965,9.761059761047363
Quixadá,47.029998779296875,0.7601169943809509,3,7.630315780639648,6.445735454559326,11.187527656555176
Quixelô,50.16999816894531,0.6624622344970703,0,6.318066596984863,-4.605170249938965,9.660077095031738
Quixeramobim,55.4900016784668,0.7962488532066345,6,8.094073295593262,6.727443695068359,10.98698616027832
Quixeré,42.88999938964844,0.8684247136116028,0,6.398262023925781,-4.605170249938965,9.532496452331543
Redenção,44.959999084472656,0.8430492877960205,5,5.483551502227783,5.717060565948486,10.032628059387207
Reriutaba,55.810001373291016,0.6558386087417603,0,5.902633190155029,-4.605170249938965,9.758750915527344
Russas,36.08000183105469,0.8837432861328125,1,7.386656761169434,5.480680465698242,10.748625755310059
Saboeiro,78.279998779296875,0.604843258857727,0,7.210966110229492,-4.605170249938965,9.646076202392578
Salitre,75.19999694824219,0.68166351318359375,0,6.681481838226318,-4.605170249938965,9.445016860961914
Santana do Acaraú,48.599998474121094,0.724592924118042,1,6.925300598144531,5.521501064300537,10.018912315368652
Santana do Cariri,61.68000030517578,0.7264366745948792,0,6.692703723907471,-4.605170249938965,9.642317771911621
Santa Quitéria,69.75,0.751501202583313,2,8.35948657989502,4.330864906311035,10.806550979614258
São Benedito,61.08000183105469,0.7769108414649963,0,5.707442283630371,-4.605170249938965,10.51053237915039
São Gonçalo do Amarante,45.599998474121094,0.7975998520851135,4,6.740283012390137,6.272895812988281,10.28486442565918
São João do Jaguaribe,37.54999923706055,0.7342115640640259,0,5.658784866333008,-4.605170249938965,8.989444732666016
São Luís do Curu,39.689998626708984,0.8577721118927002,0,4.833898067474365,-4.605170249938965,9.269457817077637
Senador Pompeu,52.7599983215332,0.749256432056427,1,6.950718879699707,4.6052703857421875,10.188553810119629
Senador Sá,51.470001220703125,0.670287013053894,0,6.066572189331055,-4.605170249938965,8.551594734191895
Sobral,37.65999984741211,0.75446319580078125,1,7.663407802581787,3.9122231006622314,11.75578498840332
Solonópole,62.15999984741211,0.6575281023979187,0,7.272467613220215,-4.605170249938965,9.66972541809082
Tabuleiro do Norte,33.720001220703125,0.765997588634491,0,6.724673271179199,-4.605170249938965,10.13086223602295
Tamboril,64.80000305175781,0.7199892401695251,4,7.623935222625732,5.5529985427856445,10.175802230834961
Tarrafas,80.54000091552734,0.4905574321746826,0,6.11168909072876,-4.605170249938965,9.221576690673828
Tauá,60.349998474121094,0.6325789093971252,1,8.283342361450195,4.317621231079102,10.846205711364746
Tejuçuoca,68.79000091552734,0.6213363409042358,0,6.690220832824707,-4.605170249938965,9.3762788772583
Tianguá,47.849998474121094,0.793760359287262,0,6.473118782043457,-4.605170249938965,10.692058563232422
Trairi,63.06999969482422,0.8502939939498901,0,6.849278450012207,-4.605170249938965,10.500784873962402
Tururu,60.880001068115234,0.7476616501808167,0,5.314190864562988,-4.605170249938965,9.201905250549316
Ubajara,52.20000076293945,0.8035373687744141,0,5.671603679656982,-4.605170249938965,10.059379577636719
Umari,76.62999725341797,0.7902712225914001,0,5.581991672515869,-4.605170249938965,8.974111557006836
Umirim,60.38999938964844,0.7753021121025085,0,5.772375106811523,-4.605170249938965,9.637632369995117
Uruburetama,46.33000183105469,0.7998901009559631,0,4.831508636474609,-4.605170249938965,9.511777877807617
Uruoca,60.97999954223633,0.6521164178848267,0,6.532479763031006,-4.605170249938965,9.2321014404296875
Varjota,50.52000045776367,0.538140058517456,0,5.405376434326172,-4.605170249938965,9.507848739624023
Várzea Alegre,68.98999786376953,0.6444634199142456,0,6.698514461517334,-4.605170249938965,10.352363586425781
Viçosa do Ceará,68.970001220703125,0.7795620560646057,0,7.171656608581543,-4.605170249938965,10.618029594421387
Acari,33.13999938964844,0.8694612979888916,0,6.418201923370361,-4.605170249938965,9.30410385131836
Açu,32.15999984741211,0.731856644153595,0,7.168194770812988,-4.605170249938965,10.682605743408203
Afonso Bezerra,52.70000076293945,0.8797314763069153,0,6.32936429977417,-4.605170249938965,9.281078338623047
Água Nova,52.75,0.6215731501579285,0,3.8501474857330322,-4.605170249938965,7.744569778442383
Alexandria,50.689998626708984,0.8259268403053284,0,6.0412068367004395,-4.605170249938965,9.587406158447266
Almino Afonso,52.72999954223633,0.8042737245559692,0,4.885827541351318,-4.605170249938965,8.647870063781738
Alto do Rodrigues,40.15999984741211,0.6645737290382385,0,5.334649085998535,-4.605170249938965,9.01760482788086
Angicos,50.720001220703125,0.7977073788642883,0,6.696416854858398,-4.605170249938965,9.580246925354004
